name;url
Bowl of Tasty Wurm Stew;https://wiki.guildwars2.com/wiki/Bowl_of_Tasty_Wurm_Stew#/media/File:Bowl_of_Tasty_Wurm_Stew.png
Bowl of Tomato Soup;https://wiki.guildwars2.com/wiki/Bowl_of_Tomato_Soup#/media/File:Bowl_of_Tomato_Soup.png
Bowl of Tomato Zucchini Soup;https://wiki.guildwars2.com/wiki/Bowl_of_Tomato_Zucchini_Soup#/media/File:Bowl_of_Tomato_Zucchini_Soup.png
Bowl of Tropical Fruit Salad;https://wiki.guildwars2.com/wiki/Bowl_of_Tropical_Fruit_Salad#/media/File:Bowl_of_Tropical_Fruit_Salad.png
Bowl of Tropical Mousse;https://wiki.guildwars2.com/wiki/Bowl_of_Tropical_Mousse#/media/File:Bowl_of_Tropical_Mousse.png
Bowl of Truffle Ravioli;https://wiki.guildwars2.com/wiki/Bowl_of_Truffle_Ravioli#/media/File:Bowl_of_Truffle_Ravioli.png
Bowl of Truffle Risotto;https://wiki.guildwars2.com/wiki/Bowl_of_Truffle_Risotto#/media/File:Bowl_of_Truffle_Risotto.png
Bowl of Truffle Sautee;https://wiki.guildwars2.com/wiki/Bowl_of_Truffle_Sautee#/media/File:Bowl_of_Truffle_Sautee.png
Bowl of Vegetable Stock;https://wiki.guildwars2.com/wiki/Bowl_of_Vegetable_Stock#/media/File:Bowl_of_Vegetable_Stock.png
Bowl of Watery Mushroom Soup;https://wiki.guildwars2.com/wiki/Bowl_of_Watery_Mushroom_Soup#/media/File:Bowl_of_Fancy_Creamy_Mushroom_Soup.png
Bowl of Winterberry Seaweed Salad;https://wiki.guildwars2.com/wiki/Bowl_of_Winterberry_Seaweed_Salad#/media/File:Bowl_of_Winterberry_Seaweed_Salad.png
Bowl of Wurm Meat Stew;https://wiki.guildwars2.com/wiki/Bowl_of_Wurm_Meat_Stew#/media/File:Bowl_of_Front_Line_Stew.png
Bowl of Yam Soup;https://wiki.guildwars2.com/wiki/Bowl_of_Yam_Soup#/media/File:Bowl_of_Yam_Soup.png
Bowl of Zesty Turnip Soup;https://wiki.guildwars2.com/wiki/Bowl_of_Zesty_Turnip_Soup#/media/File:Bowl_of_Zesty_Turnip_Soup.png
Bowl of Zucchini Chili;https://wiki.guildwars2.com/wiki/Bowl_of_Zucchini_Chili#/media/File:Bowl_of_Zucchini_Chili.png
Boxed Chocolate Raspberry Cookie;https://wiki.guildwars2.com/wiki/Boxed_Chocolate_Raspberry_Cookie#/media/File:Boxed_Chocolate_Raspberry_Cookie.png
Boxed Chocolate Raspberry Cream;https://wiki.guildwars2.com/wiki/Boxed_Chocolate_Raspberry_Cream#/media/File:Boxed_Chocolate_Raspberry_Cream.png
Boxed Peach Cookie;https://wiki.guildwars2.com/wiki/Boxed_Peach_Cookie#/media/File:Boxed_Peach_Cookie.png
Boxed Raspberry Peach Bar;https://wiki.guildwars2.com/wiki/Boxed_Raspberry_Peach_Bar#/media/File:Boxed_Raspberry_Peach_Bar.png
Boxed Spicy Cheeseburger;https://wiki.guildwars2.com/wiki/Boxed_Spicy_Cheeseburger#/media/File:Boxed_Spicy_Cheeseburger.png
Boxed Super Veggie Pizza;https://wiki.guildwars2.com/wiki/Boxed_Super_Veggie_Pizza#/media/File:Boxed_Super_Veggie_Pizza.png
Buttermilk Biscuit;https://wiki.guildwars2.com/wiki/Buttermilk_Biscuit#/media/File:Buttermilk_Biscuit.png
Cake Shot (effect);https://wiki.guildwars2.com/wiki/Cake_Shot_(effect)#/media/File:Nourishment_food.png
Can of Artichoke Soup;https://wiki.guildwars2.com/wiki/Can_of_Artichoke_Soup#/media/File:Can_of_Artichoke_Soup.png
Can of Asparagus and Sage Salad;https://wiki.guildwars2.com/wiki/Can_of_Asparagus_and_Sage_Salad#/media/File:Can_of_Asparagus_and_Sage_Salad.png
Can of Butternut Squash Soup;https://wiki.guildwars2.com/wiki/Can_of_Butternut_Squash_Soup#/media/File:Can_of_Butternut_Squash_Soup.png
Can of Eggplant Saute;https://wiki.guildwars2.com/wiki/Can_of_Eggplant_Saute#/media/File:Can_of_Eggplant_Saute.png
Can of Eggplant Stir-Fry;https://wiki.guildwars2.com/wiki/Can_of_Eggplant_Stir-Fry#/media/File:Can_of_Eggplant_Stir-Fry.png
Can of Hearty Poultry Soup;https://wiki.guildwars2.com/wiki/Can_of_Hearty_Poultry_Soup#/media/File:Can_of_Hearty_Poultry_Soup.png
Can of Mango Salsa;https://wiki.guildwars2.com/wiki/Can_of_Mango_Salsa#/media/File:Can_of_Mango_Salsa.png
Can of Meat and Winter Vegetable Stew;https://wiki.guildwars2.com/wiki/Can_of_Meat_and_Winter_Vegetable_Stew#/media/File:Can_of_Meat_and_Winter_Vegetable_Stew.png
Can of Mushroom and Asparagus Risotto;https://wiki.guildwars2.com/wiki/Can_of_Mushroom_and_Asparagus_Risotto#/media/File:Can_of_Mushroom_and_Asparagus_Risotto.png
Can of Potato and Leek Soup;https://wiki.guildwars2.com/wiki/Can_of_Potato_and_Leek_Soup#/media/File:Can_of_Potato_and_Leek_Soup.png
Can of Poultry and Leek Soup;https://wiki.guildwars2.com/wiki/Can_of_Poultry_and_Leek_Soup#/media/File:Can_of_Poultry_and_Leek_Soup.png
Can of Poultry Tarragon Pasta;https://wiki.guildwars2.com/wiki/Can_of_Poultry_Tarragon_Pasta#/media/File:Can_of_Poultry_Tarragon_Pasta.png
Can of Raspberry Peach Bread;https://wiki.guildwars2.com/wiki/Can_of_Raspberry_Peach_Bread#/media/File:Can_of_Raspberry_Peach_Bread.png
Can of Roasted Meat with Braised Leeks;https://wiki.guildwars2.com/wiki/Can_of_Roasted_Meat_with_Braised_Leeks#/media/File:Can_of_Roasted_Meat_with_Braised_Leeks.png
Can of Snow Truffle Soup;https://wiki.guildwars2.com/wiki/Can_of_Snow_Truffle_Soup#/media/File:Can_of_Snow_Truffle_Soup.png
Can of Spicy Meat Chili;https://wiki.guildwars2.com/wiki/Can_of_Spicy_Meat_Chili#/media/File:Can_of_Spicy_Meat_Chili.png
Can of Spicy Veggie Chili;https://wiki.guildwars2.com/wiki/Can_of_Spicy_Veggie_Chili#/media/File:Can_of_Spicy_Veggie_Chili.png
Can of Steak and Asparagus;https://wiki.guildwars2.com/wiki/Can_of_Steak_and_Asparagus#/media/File:Can_of_Steak_and_Asparagus.png
Can of Steak and Asparagus Dinner;https://wiki.guildwars2.com/wiki/Can_of_Steak_and_Asparagus_Dinner#/media/File:Can_of_Steak_and_Asparagus_Dinner.png
Can of Stewed Oysters;https://wiki.guildwars2.com/wiki/Can_of_Stewed_Oysters#/media/File:Can_of_Stewed_Oysters.png
Candied Apple;https://wiki.guildwars2.com/wiki/Candied_Apple#/media/File:Candied_Apple.png
Candy Cane;https://wiki.guildwars2.com/wiki/Candy_Cane#/media/File:Candy_Cane.png
Candy Corn Cake;https://wiki.guildwars2.com/wiki/Candy_Corn_Cake#/media/File:Candy_Corn_Cake.png
Candy Corn Cookie;https://wiki.guildwars2.com/wiki/Candy_Corn_Cookie#/media/File:Candy_Corn_Cookie.png
Canned Chocolate Raspberry Cake;https://wiki.guildwars2.com/wiki/Canned_Chocolate_Raspberry_Cake#/media/File:Canned_Chocolate_Raspberry_Cake.png
Canned Eggplant Fritter;https://wiki.guildwars2.com/wiki/Canned_Eggplant_Fritter#/media/File:Canned_Eggplant_Fritter.png
Canned Mixed Berry Pie;https://wiki.guildwars2.com/wiki/Canned_Mixed_Berry_Pie#/media/File:Canned_Mixed_Berry_Pie.png
Canned Peach Pie Filling;https://wiki.guildwars2.com/wiki/Canned_Peach_Pie_Filling#/media/File:Canned_Peach_Pie_Filling.png
Canned Peach Tart;https://wiki.guildwars2.com/wiki/Canned_Peach_Tart#/media/File:Canned_Peach_Tart.png
Canned Raspberry Passion Fruit Compote;https://wiki.guildwars2.com/wiki/Canned_Raspberry_Passion_Fruit_Compote#/media/File:Canned_Raspberry_Passion_Fruit_Compote.png
Canned Raspberry Peach Compote;https://wiki.guildwars2.com/wiki/Canned_Raspberry_Peach_Compote#/media/File:Canned_Raspberry_Peach_Compote.png
"Canned Rice Ball with ""Lucky"" Filling";https://wiki.guildwars2.com/wiki/Canned_Rice_Ball_with_%22Lucky%22_Filling#/media/File:Canned_Rice_Ball_with_%22Lucky%22_Filling.png
Canned Roasted Artichoke;https://wiki.guildwars2.com/wiki/Canned_Roasted_Artichoke#/media/File:Canned_Roasted_Artichoke.png
Canned Spicier Flank Steak;https://wiki.guildwars2.com/wiki/Canned_Spicier_Flank_Steak#/media/File:Canned_Spicier_Flank_Steak.png
Canned Spicy Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Canned_Spicy_Stuffed_Mushroom#/media/File:Canned_Spicy_Stuffed_Mushroom.png
Canned Stuffed Artichoke with Tropical Dressing;https://wiki.guildwars2.com/wiki/Canned_Stuffed_Artichoke_with_Tropical_Dressing#/media/File:Canned_Stuffed_Artichoke_with_Tropical_Dressing.png
Canned Tarragon Bread;https://wiki.guildwars2.com/wiki/Canned_Tarragon_Bread#/media/File:Canned_Tarragon_Bread.png
Canned Tarragon Stuffed Poultry;https://wiki.guildwars2.com/wiki/Canned_Tarragon_Stuffed_Poultry#/media/File:Canned_Tarragon_Stuffed_Poultry.png
Caramel;https://wiki.guildwars2.com/wiki/Caramel#/media/File:Caramel.png
Caramel Apple;https://wiki.guildwars2.com/wiki/Caramel_Apple#/media/File:Caramel_Apple.png
Carrot Soufflé;https://wiki.guildwars2.com/wiki/Carrot_Soufflé#/media/File:Carrot_Soufflé.png
Celebratory Steak;https://wiki.guildwars2.com/wiki/Celebratory_Steak#/media/File:Drake_Steak.png
Cheese Pizza;https://wiki.guildwars2.com/wiki/Cheese_Pizza#/media/File:Cheese_Pizza.png
Cheese Triangle;https://wiki.guildwars2.com/wiki/Cheese_Triangle#/media/File:Cheese_Triangle.png
Cheeseburger;https://wiki.guildwars2.com/wiki/Cheeseburger#/media/File:Cheeseburger.png
Cheesy Cassava Roll;https://wiki.guildwars2.com/wiki/Cheesy_Cassava_Roll#/media/File:Cheesy_Cassava_Roll.png
Chef's Tasting Platter;https://wiki.guildwars2.com/wiki/Chef%27s_Tasting_Platter#/media/File:Feast_veggie_tier_6.png
Cherry Almond Bar;https://wiki.guildwars2.com/wiki/Cherry_Almond_Bar#/media/File:Cherry_Almond_Bar.png
Cherry Cookie;https://wiki.guildwars2.com/wiki/Cherry_Cookie#/media/File:Cherry_Cookie.png
Cherry Passion Fruit Cake;https://wiki.guildwars2.com/wiki/Cherry_Passion_Fruit_Cake#/media/File:Cherry_Passion_Fruit_Cake.png
Cherry Pie;https://wiki.guildwars2.com/wiki/Cherry_Pie#/media/File:Cherry_Pie.png
Cherry Tart;https://wiki.guildwars2.com/wiki/Cherry_Tart#/media/File:Cherry_Tart.png
Chickpea Fritter;https://wiki.guildwars2.com/wiki/Chickpea_Fritter#/media/File:Chickpea_Fritter.png
Chili Pepper Popper;https://wiki.guildwars2.com/wiki/Chili_Pepper_Popper#/media/File:Chili_Pepper_Popper.png
Chocolate Banana;https://wiki.guildwars2.com/wiki/Chocolate_Banana#/media/File:Chocolate_Banana.png
Chocolate Cake;https://wiki.guildwars2.com/wiki/Chocolate_Cake#/media/File:Chocolate_Cake.png
Chocolate Cherry;https://wiki.guildwars2.com/wiki/Chocolate_Cherry#/media/File:Chocolate_Cherry.png
Chocolate Cherry Cake;https://wiki.guildwars2.com/wiki/Chocolate_Cherry_Cake#/media/File:Chocolate_Cherry_Cake.png
Chocolate Chip Cookie;https://wiki.guildwars2.com/wiki/Chocolate_Chip_Cookie#/media/File:Chocolate_Chip_Cookie.png
Chocolate Mint Cookie;https://wiki.guildwars2.com/wiki/Chocolate_Mint_Cookie#/media/File:Chocolate_Mint_Cookie.png
Chocolate Omnomberry Cake;https://wiki.guildwars2.com/wiki/Chocolate_Omnomberry_Cake#/media/File:Chocolate_Omnomberry_Cake.png
Chocolate Omnomberry Cream;https://wiki.guildwars2.com/wiki/Chocolate_Omnomberry_Cream#/media/File:Chocolate_Omnomberry_Cream.png
Chocolate Orange;https://wiki.guildwars2.com/wiki/Chocolate_Orange#/media/File:Chocolate_Orange.png
Chocolate Raspberry Cake;https://wiki.guildwars2.com/wiki/Chocolate_Raspberry_Cake#/media/File:Chocolate_Raspberry_Cake.png
Chocolate Raspberry Cookie;https://wiki.guildwars2.com/wiki/Chocolate_Raspberry_Cookie#/media/File:Chocolate_Raspberry_Cookie.png
Chocolate Raspberry Cream;https://wiki.guildwars2.com/wiki/Chocolate_Raspberry_Cream#/media/File:Chocolate_Raspberry_Cream.png
Cilantro and Cured Meat Flatbread;https://wiki.guildwars2.com/wiki/Cilantro_and_Cured_Meat_Flatbread#/media/File:Cilantro_and_Cured_Meat_Flatbread.png
Cilantro Lime Sous-Vide Steak;https://wiki.guildwars2.com/wiki/Cilantro_Lime_Sous-Vide_Steak#/media/File:Cilantro_Lime_Sous-Vide_Steak.png
Cinnamon Apple;https://wiki.guildwars2.com/wiki/Cinnamon_Apple#/media/File:Cinnamon_Apple.png
Cinnamon Pinwheel;https://wiki.guildwars2.com/wiki/Cinnamon_Pinwheel#/media/File:Cinnamon_Pinwheel.png
Clam Cake;https://wiki.guildwars2.com/wiki/Clam_Cake#/media/File:Clam_Cake.png
Clove and Veggie Flatbread;https://wiki.guildwars2.com/wiki/Clove_and_Veggie_Flatbread#/media/File:Clove_and_Veggie_Flatbread.png
Clove-Spiced Creme Brulee;https://wiki.guildwars2.com/wiki/Clove-Spiced_Creme_Brulee#/media/File:Clove-Spiced_Creme_Brulee.png
Clove-Spiced Eggs Benedict;https://wiki.guildwars2.com/wiki/Clove-Spiced_Eggs_Benedict#/media/File:Clove-Spiced_Eggs_Benedict.png
Clove-Spiced Pear and Cured Meat Flatbread;https://wiki.guildwars2.com/wiki/Clove-Spiced_Pear_and_Cured_Meat_Flatbread#/media/File:Clove-Spiced_Pear_and_Cured_Meat_Flatbread.png
Cooked Crawdad;https://wiki.guildwars2.com/wiki/Cooked_Crawdad#/media/File:Cooked_Crawdad.png
Cooked Fish Steak;https://wiki.guildwars2.com/wiki/Cooked_Fish_Steak#/media/File:Cooked_Crawdad.png
Cooking Golem;https://wiki.guildwars2.com/wiki/Cooking_Golem#/media/File:Cooking_Golem.png
Crab Cake;https://wiki.guildwars2.com/wiki/Crab_Cake#/media/File:Boiled_Crawdad.png
Crab Food;https://wiki.guildwars2.com/wiki/Crab_Food#/media/File:Handful_of_Bjarni's_Rabbit_Food.png
Crunchy Firefly Snack;https://wiki.guildwars2.com/wiki/Crunchy_Firefly_Snack#/media/File:Meatball.png
Crunchy Grasshopper;https://wiki.guildwars2.com/wiki/Crunchy_Grasshopper#/media/File:Crunchy_Grasshopper.png
Cup of Light-Roasted Coffee;https://wiki.guildwars2.com/wiki/Cup_of_Light-Roasted_Coffee#/media/File:Cup_of_Light-Roasted_Coffee.png
Cup of Lotus Fries;https://wiki.guildwars2.com/wiki/Cup_of_Lotus_Fries#/media/File:Cup_of_Lotus_Fries.png
Cup of Potato Fries;https://wiki.guildwars2.com/wiki/Cup_of_Potato_Fries#/media/File:Cup_of_Potato_Fries.png
Cupcake;https://wiki.guildwars2.com/wiki/Cupcake#/media/File:Cupcake.png
Curry Bun;https://wiki.guildwars2.com/wiki/Curry_Bun#/media/File:Curry_Bun.png
Delicious Cave Spore;https://wiki.guildwars2.com/wiki/Delicious_Cave_Spore#/media/File:Delicious_Cave_Spore.png
Delicious Rice Ball;https://wiki.guildwars2.com/wiki/Delicious_Rice_Ball#/media/File:Delicious_Rice_Ball.png
Deluxe Burger;https://wiki.guildwars2.com/wiki/Deluxe_Burger#/media/File:Deluxe_Burger.png
Dilled Poultry Piccata;https://wiki.guildwars2.com/wiki/Dilled_Poultry_Piccata#/media/File:Dilled_Poultry_Piccata.png
Divinity Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Divinity_Stuffed_Mushroom#/media/File:Divinity_Stuffed_Mushroom.png
Dragon's Breath Bun;https://wiki.guildwars2.com/wiki/Dragon's_Breath_Bun#/media/File:Dragon's_Breath_Bun.png
Dragon's Revelry Starcake;https://wiki.guildwars2.com/wiki/Dragon's_Revelry_Starcake#/media/File:Dragon's_Revelry_Starcake.png
Dragonfish Candy;https://wiki.guildwars2.com/wiki/Dragonfish_Candy#/media/File:Dragonfish_Candy.png
Dragonfly Cupcake;https://wiki.guildwars2.com/wiki/Dragonfly_Cupcake#/media/File:Dragonfly_Cupcake.png
Drake Steak;https://wiki.guildwars2.com/wiki/Drake_Steak#/media/File:Drake_Steak.png
Dredge Worker Ration;https://wiki.guildwars2.com/wiki/Dredge_Worker_Ration#/media/File:Bowl_of_Sage_Stuffing.png
Drottot's Poached Egg;https://wiki.guildwars2.com/wiki/Drottot's_Poached_Egg#/media/File:Poached_Egg.png
Eda's Apple Pie;https://wiki.guildwars2.com/wiki/Eda's_Apple_Pie#/media/File:Eda's_Apple_Pie.png
Egg in a Cloud;https://wiki.guildwars2.com/wiki/Egg_in_a_Cloud#/media/File:Egg_in_a_Cloud.png
Eggplant Fritter;https://wiki.guildwars2.com/wiki/Eggplant_Fritter#/media/File:Eggplant_Fritter.png
Eggs Beetletun;https://wiki.guildwars2.com/wiki/Eggs_Beetletun#/media/File:Eggs_Beetletun.png
Eggs Benedict with Mint-Parsley Sauce;https://wiki.guildwars2.com/wiki/Eggs_Benedict_with_Mint-Parsley_Sauce#/media/File:Eggs_Benedict_with_Mint-Parsley_Sauce.png
Experimental Remnant;https://wiki.guildwars2.com/wiki/Experimental_Remnant#/media/File:Experimental_Ooze.png
Experimental Skritt Wafer;https://wiki.guildwars2.com/wiki/Experimental_Skritt_Wafer#/media/File:Sugar_Cookie.png
Explorers Kit;https://wiki.guildwars2.com/wiki/Explorers_Kit#/media/File:Crude_Salvage_Kit.png
Eztlitl Stuffed Mushroom;https://wiki.guildwars2.com/wiki/Eztlitl_Stuffed_Mushroom#/media/File:Eztlitl_Stuffed_Mushroom.png
Fancy Truffle Burger;https://wiki.guildwars2.com/wiki/Fancy_Truffle_Burger#/media/File:Fancy_Truffle_Burger.png
Fancy Veggie Pizza;https://wiki.guildwars2.com/wiki/Fancy_Veggie_Pizza#/media/File:Fancy_Veggie_Pizza.png
Feast of Delectable Birthday Cake;https://wiki.guildwars2.com/wiki/Feast_of_Delectable_Birthday_Cake#/media/File:Feast_of_Delectable_Birthday_Cake.png
Filet of Rosemary-Roasted Meat;https://wiki.guildwars2.com/wiki/Filet_of_Rosemary-Roasted_Meat#/media/File:Filet_of_Rosemary-Roasted_Meat.png
Filet of Sesame-Roasted Meat;https://wiki.guildwars2.com/wiki/Filet_of_Sesame-Roasted_Meat#/media/File:Filet_of_Sesame-Roasted_Meat.png
Fish Steak;https://wiki.guildwars2.com/wiki/Fish_Steak#/media/File:Poached_Salmon_Filet.png
Fishy Rice Bowl;https://wiki.guildwars2.com/wiki/Fishy_Rice_Bowl#/media/File:Fishy_Rice_Bowl.png
Flaming Fire Flakes;https://wiki.guildwars2.com/wiki/Flaming_Fire_Flakes#/media/File:Flaming_Fire_Flakes.png
Flask of Emergency Supplies;https://wiki.guildwars2.com/wiki/Flask_of_Emergency_Supplies#/media/File:Stein_of_Celebratory_Beer.png
Flatbread;https://wiki.guildwars2.com/wiki/Flatbread#/media/File:Flatbread.png
Flight of Sushi;https://wiki.guildwars2.com/wiki/Flight_of_Sushi#/media/File:Flight_of_Sushi.png
Fried Banana Chips;https://wiki.guildwars2.com/wiki/Fried_Banana_Chips#/media/File:Fried_Banana_Chips.png
Fried Golden Dumpling;https://wiki.guildwars2.com/wiki/Fried_Golden_Dumpling#/media/File:Fried_Golden_Dumpling.png
Fried Oyster Sandwich;https://wiki.guildwars2.com/wiki/Fried_Oyster_Sandwich#/media/File:Fried_Oyster_Sandwich.png
Fried Oysters;https://wiki.guildwars2.com/wiki/Fried_Oysters#/media/File:Fried_Oysters.png
Ghost Pepper Popper;https://wiki.guildwars2.com/wiki/Ghost_Pepper_Popper#/media/File:Ghost_Pepper_Popper.png
Ginger Pear Tart;https://wiki.guildwars2.com/wiki/Ginger_Pear_Tart#/media/File:Ginger_Pear_Tart.png
Glass of Melon Juice;https://wiki.guildwars2.com/wiki/Glass_of_Melon_Juice#/media/File:Fiery_Tonic.png
Glazed Chocolate Raspberry Cookie;https://wiki.guildwars2.com/wiki/Glazed_Chocolate_Raspberry_Cookie#/media/File:Glazed_Chocolate_Raspberry_Cookie.png
Glazed Peach Tart;https://wiki.guildwars2.com/wiki/Glazed_Peach_Tart#/media/File:Glazed_Peach_Tart.png
Glazed Pear Tart;https://wiki.guildwars2.com/wiki/Glazed_Pear_Tart#/media/File:Glazed_Pear_Tart.png
Glazed Pumpkin Pie;https://wiki.guildwars2.com/wiki/Glazed_Pumpkin_Pie#/media/File:Glazed_Pumpkin_Pie.png
Grape Pie;https://wiki.guildwars2.com/wiki/Grape_Pie#/media/File:Grape_Pie.png
Grawl Snack;https://wiki.guildwars2.com/wiki/Grawl_Snack#/media/File:Bowl_of_Sage_Stuffing.png
Griffon Egg;https://wiki.guildwars2.com/wiki/Griffon_Egg#/media/File:Egg.png
Griffon Egg Omelet;https://wiki.guildwars2.com/wiki/Griffon_Egg_Omelet#/media/File:Eggs_Beetletun.png
Grilled Mushroom;https://wiki.guildwars2.com/wiki/Grilled_Mushroom#/media/File:Grilled_Mushroom.png
Grilled Portobello Mushroom;https://wiki.guildwars2.com/wiki/Grilled_Portobello_Mushroom#/media/File:Grilled_Portobello_Mushroom.png
Grilled Poultry;https://wiki.guildwars2.com/wiki/Grilled_Poultry#/media/File:Grilled_Poultry.png
Grilled Steak;https://wiki.guildwars2.com/wiki/Grilled_Steak#/media/File:Seared_Beef_Steak.png
Grumble Cake;https://wiki.guildwars2.com/wiki/Grumble_Cake#/media/File:Grumble_Cake.png
Grumble Pie;
Gummy Wurms;https://wiki.guildwars2.com/wiki/Gummy_Wurms#/media/File:Gummy_Wurms.png
Hamburger;https://wiki.guildwars2.com/wiki/Hamburger#/media/File:Hamburger.png
Handful of Bjarni's Rabbit Food;https://wiki.guildwars2.com/wiki/Handful_of_Bjarni's_Rabbit_Food#/media/File:Handful_of_Bjarni's_Rabbit_Food.png
Handful of Trail Mix;https://wiki.guildwars2.com/wiki/Handful_of_Trail_Mix#/media/File:Walnut.png
Healing Salve;https://wiki.guildwars2.com/wiki/Healing_Salve#/media/File:Cuatl_Tonic.png
Heart-Shaped Cookie;https://wiki.guildwars2.com/wiki/Heart-Shaped_Cookie#/media/File:Sapphire_Heart.png
Holographic Super Cake;https://wiki.guildwars2.com/wiki/Holographic_Super_Cake#/media/File:Holographic_Super_Cake.png
Homemade Campfire Treat;https://wiki.guildwars2.com/wiki/Homemade_Campfire_Treat#/media/File:Homemade_Campfire_Treat.png
Honeypot Ant;https://wiki.guildwars2.com/wiki/Honeypot_Ant#/media/File:Honeypot_Ant.png
Horseradish Burger;https://wiki.guildwars2.com/wiki/Horseradish_Burger#/media/File:Horseradish_Burger.png
Icy Fish Snack;https://wiki.guildwars2.com/wiki/Icy_Fish_Snack#/media/File:Poached_Salmon_Filet.png
Indigo Mushroom Milkshake;https://wiki.guildwars2.com/wiki/Indigo_Mushroom_Milkshake#/media/File:Indigo_Mushroom_Milkshake.png
Jar of Juniberry Jam;https://wiki.guildwars2.com/wiki/Jar_of_Juniberry_Jam#/media/File:Jar_of_Juniberry_Jam.png
Jerk Poultry and Nopal Flatbread Sandwich;https://wiki.guildwars2.com/wiki/Jerk_Poultry_and_Nopal_Flatbread_Sandwich#/media/File:Jerk_Poultry_and_Nopal_Flatbread_Sandwich.png
Jerk Poultry Flatbread Sandwich;https://wiki.guildwars2.com/wiki/Jerk_Poultry_Flatbread_Sandwich#/media/File:Jerk_Poultry_Flatbread_Sandwich.png
Jug of Autumn Nectar;https://wiki.guildwars2.com/wiki/Jug_of_Autumn_Nectar#/media/File:Jug_of_Autumn_Nectar.png
Jungle Wurm Omelet (Mossman Style);
Karka Cake;https://wiki.guildwars2.com/wiki/Karka_Cake#/media/File:Karka_Cake.png
Karka Egg Omelet;https://wiki.guildwars2.com/wiki/Karka_Egg_Omelet#/media/File:Karka_Egg_Omelet.png
Kastaz Roasted Poultry;https://wiki.guildwars2.com/wiki/Kastaz_Roasted_Poultry#/media/File:Moa_Haunch.png
Kodan Incense;https://wiki.guildwars2.com/wiki/Kodan_Incense#/media/File:Cuatl_Tonic.png
Koi Cake;https://wiki.guildwars2.com/wiki/Koi_Cake#/media/File:Koi_Cake.png
Kralkachocolate Bar;https://wiki.guildwars2.com/wiki/Kralkachocolate_Bar#/media/File:Kralkachocolate_Bar.png
Krewe Bar;https://wiki.guildwars2.com/wiki/Krewe_Bar#/media/File:Krewe_Bar.png
Lake Doric Mussels;https://wiki.guildwars2.com/wiki/Lake_Doric_Mussels#/media/File:Lake_Doric_Mussels.png
Large Mist Defensive Potion;https://wiki.guildwars2.com/wiki/Large_Mist_Defensive_Potion#/media/File:Mist_Defensive_Potion.png
Large Mist Mobility Potion;https://wiki.guildwars2.com/wiki/Large_Mist_Mobility_Potion#/media/File:Mist_Mobility_Potion.png
Large Mist Offensive Potion;https://wiki.guildwars2.com/wiki/Large_Mist_Offensive_Potion#/media/File:Mist_Offensive_Potion.png
Lemon Bar;https://wiki.guildwars2.com/wiki/Lemon_Bar#/media/File:Lemon_Bar.png
Lemon Tart;https://wiki.guildwars2.com/wiki/Lemon_Tart#/media/File:Lemon_Tart.png
Loaf of Banana Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Banana_Bread#/media/File:Loaf_of_Banana_Bread.png
Loaf of Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Bread#/media/File:Loaf_of_Bread.png
Loaf of Candy Cactus Cornbread;https://wiki.guildwars2.com/wiki/Loaf_of_Candy_Cactus_Cornbread#/media/File:Loaf_of_Candy_Cactus_Cornbread.png
Loaf of Kodan Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Kodan_Bread#/media/File:Loaf_of_Bread.png
Loaf of Omnomberry Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Omnomberry_Bread#/media/File:Loaf_of_Omnomberry_Bread.png
Loaf of Raspberry Peach Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Raspberry_Peach_Bread#/media/File:Loaf_of_Raspberry_Peach_Bread.png
Loaf of Rosemary Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Rosemary_Bread#/media/File:Loaf_of_Rosemary_Bread.png
Loaf of Saffron Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Saffron_Bread#/media/File:Loaf_of_Saffron_Bread.png
Loaf of Shaemoor Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Shaemoor_Bread#/media/File:Loaf_of_Bread.png
Loaf of Tarragon Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Tarragon_Bread#/media/File:Loaf_of_Tarragon_Bread.png
Loaf of Travelers Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Travelers_Bread#/media/File:Loaf_of_Bread.png
Loaf of Walnut Sticky Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Walnut_Sticky_Bread#/media/File:Loaf_of_Bread.png
Loaf of Zucchini Bread;https://wiki.guildwars2.com/wiki/Loaf_of_Zucchini_Bread#/media/File:Loaf_of_Zucchini_Bread.png
Longevity Noodles;https://wiki.guildwars2.com/wiki/Longevity_Noodles#/media/File:Longevity_Noodles.png
Magical Fruit;https://wiki.guildwars2.com/wiki/Magical_Fruit#/media/File:Magical_Fruit.png
Mango Cilantro Creme Brulee;https://wiki.guildwars2.com/wiki/Mango_Cilantro_Creme_Brulee#/media/File:Mango_Cilantro_Creme_Brulee.png
