name;url
Thesis on Studied Accuracy;https://wiki.guildwars2.com/wiki/Thesis_on_Studied_Accuracy#/media/File:Thesis_on_Basic_Accuracy.png
Thesis on Studied Malice;https://wiki.guildwars2.com/wiki/Thesis_on_Studied_Malice#/media/File:Thesis_on_Basic_Malice.png
Thesis on Studied Speed;https://wiki.guildwars2.com/wiki/Thesis_on_Studied_Speed#/media/File:Thesis_on_Basic_Speed.png
Thesis on Studied Strength;https://wiki.guildwars2.com/wiki/Thesis_on_Studied_Strength#/media/File:Thesis_on_Basic_Strength.png
Tin of Fruitcake;https://wiki.guildwars2.com/wiki/Tin_of_Fruitcake#/media/File:Tin_of_Fruitcake.png
Tiny Sharpening Stone;https://wiki.guildwars2.com/wiki/Tiny_Sharpening_Stone#/media/File:Rough_Sharpening_Stone.png
Toxic Maintenance Oil;https://wiki.guildwars2.com/wiki/Toxic_Maintenance_Oil#/media/File:Toxic_Maintenance_Oil.png
Toxic Sharpening Stone;https://wiki.guildwars2.com/wiki/Toxic_Sharpening_Stone#/media/File:Toxic_Sharpening_Stone.png
Toxic Tuning Crystal Station;https://wiki.guildwars2.com/wiki/Toxic_Tuning_Crystal_Station#/media/File:Tuning_Crystal_Station.png
Toxic Tuning Crystal;https://wiki.guildwars2.com/wiki/Toxic_Tuning_Crystal#/media/File:Toxic_Tuning_Crystal.png
Tuning Crystal Station;https://wiki.guildwars2.com/wiki/Tuning_Crystal_Station#/media/File:Tuning_Crystal_Station.png
Tuning Icicle;https://wiki.guildwars2.com/wiki/Tuning_Icicle#/media/File:Tuning_Icicle.png
Undead Battle Potion;https://wiki.guildwars2.com/wiki/Undead_Battle_Potion#/media/File:Bottle_of_Ginger_Marinate.png
Weak Potion of Centaur Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Centaur_Slaying#/media/File:Weak_Potion_of_Centaur_Slaying.png
Weak Potion of Demon Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Demon_Slaying#/media/File:Weak_Potion_of_Demon_Slaying.png
Weak Potion of Destroyer Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Destroyer_Slaying#/media/File:Weak_Potion_of_Destroyer_Slaying.png
Weak Potion of Dredge Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Dredge_Slaying#/media/File:Weak_Potion_of_Dredge_Slaying.png
Weak Potion of Elemental Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Elemental_Slaying#/media/File:Weak_Potion_of_Elemental_Slaying.png
Weak Potion of Flame Legion Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Flame_Legion_Slaying#/media/File:Weak_Potion_of_Flame_Legion_Slaying.png
Weak Potion of Grawl Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Grawl_Slaying#/media/File:Weak_Potion_of_Grawl_Slaying.png
Weak Potion of Halloween Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Halloween_Slaying#/media/File:Weak_Potion_of_Halloween_Slaying.png
Weak Potion of Ice Brood Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Ice_Brood_Slaying#/media/File:Weak_Potion_of_Ice_Brood_Slaying.png
Weak Potion of Inquest Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Inquest_Slaying#/media/File:Drip_of_Liquid_Karma.png
Weak Potion of Krait Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Krait_Slaying#/media/File:Weak_Potion_of_Krait_Slaying.png
Weak Potion of Nightmare Court Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Nightmare_Court_Slaying#/media/File:Weak_Potion_of_Nightmare_Court_Slaying.png
Weak Potion of Ogre Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Ogre_Slaying#/media/File:Weak_Potion_of_Halloween_Slaying.png
Weak Potion of Outlaw Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Outlaw_Slaying#/media/File:Weak_Potion_of_Outlaw_Slaying.png
Weak Potion of Sons of Svanir Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Sons_of_Svanir_Slaying#/media/File:Mystery_Tonic_(furniture).png
Weak Potion of Undead Slaying;https://wiki.guildwars2.com/wiki/Weak_Potion_of_Undead_Slaying#/media/File:Thimble_of_Liquid_Karma.png
Writ of Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Accuracy#/media/File:Writ_of_Accuracy.png
Writ of Basic Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Basic_Accuracy#/media/File:Writ_of_Basic_Accuracy.png
Writ of Basic Malice;https://wiki.guildwars2.com/wiki/Writ_of_Basic_Malice#/media/File:Writ_of_Basic_Malice.png
Writ of Basic Speed;https://wiki.guildwars2.com/wiki/Writ_of_Basic_Speed#/media/File:Writ_of_Basic_Speed.png
Writ of Basic Strength;https://wiki.guildwars2.com/wiki/Writ_of_Basic_Strength#/media/File:Writ_of_Basic_Strength.png
Writ of Calculated Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Calculated_Accuracy#/media/File:Writ_of_Calculated_Accuracy.png
Writ of Calculated Malice;https://wiki.guildwars2.com/wiki/Writ_of_Calculated_Malice#/media/File:Writ_of_Calculated_Malice.png
Writ of Calculated Strength;https://wiki.guildwars2.com/wiki/Writ_of_Calculated_Strength#/media/File:Writ_of_Calculated_Strength.png
Writ of Learned Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Learned_Accuracy#/media/File:Writ_of_Masterful_Accuracy.png
Writ of Learned Malice;https://wiki.guildwars2.com/wiki/Writ_of_Learned_Malice#/media/File:Writ_of_Learned_Malice.png
Writ of Learned Strength;https://wiki.guildwars2.com/wiki/Writ_of_Learned_Strength#/media/File:Writ_of_Calculated_Strength.png
Writ of Malice;https://wiki.guildwars2.com/wiki/Writ_of_Malice#/media/File:Writ_of_Malice.png
Writ of Masterful Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Masterful_Accuracy#/media/File:Writ_of_Masterful_Accuracy.png
Writ of Masterful Malice;https://wiki.guildwars2.com/wiki/Writ_of_Masterful_Malice#/media/File:Writ_of_Masterful_Malice.png
Writ of Masterful Speed;https://wiki.guildwars2.com/wiki/Writ_of_Masterful_Speed#/media/File:Recipe_sheet_masterwork_boots.png
Writ of Masterful Strength;https://wiki.guildwars2.com/wiki/Writ_of_Masterful_Strength#/media/File:Writ_of_Masterful_Strength.png
Writ of Strength;https://wiki.guildwars2.com/wiki/Writ_of_Strength#/media/File:Writ_of_Strength.png
Writ of Studied Accuracy;https://wiki.guildwars2.com/wiki/Writ_of_Studied_Accuracy#/media/File:Writ_of_Studied_Accuracy.png
Writ of Studied Malice;https://wiki.guildwars2.com/wiki/Writ_of_Studied_Malice#/media/File:Writ_of_Studied_Malice.png
Writ of Studied Speed;https://wiki.guildwars2.com/wiki/Writ_of_Studied_Speed#/media/File:Recipe_sheet_fine_boots.png
Writ of Studied Strength;https://wiki.guildwars2.com/wiki/Writ_of_Studied_Strength#/media/File:Writ_of_Studied_Strength.png
